"id","student_name_id","user_id","bs_leave_from","bs_leave_to","ad_leave_from","ad_leave_to","num_days","request_through","leave_type","reason","approving_authority","created_at","updated_at"
"1639","319","2","2079-10-05","2079-12-05","2023-01-19","2023-03-19",NULL,"none",NULL,"college time","Janak Bhatt","2023-01-19 16:17:12","2023-01-19 20:00:35"
"1640","211","2","2079-10-05","2079-12-05","2023-01-19 10:32:16","2023-03-19 10:32:16",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:16","2023-01-19 16:17:16"
"1641","176","2","2079-10-05","2079-10-04","2023-01-19 10:32:17","2023-01-18 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:17","2023-01-19 19:55:33"
"1642","30","2","2079-10-05","2079-10-04","2023-01-19 10:32:18","2023-01-18 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:18","2023-01-19 19:55:13"
"1643","822","2","2079-10-05","2079-10-04","2023-01-19 10:32:26","2023-01-18 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:26","2023-01-19 19:52:30"
"1644","781","2","2079-10-05","2079-12-05","2023-01-19 10:32:26","2023-03-19 10:32:26",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:26","2023-01-19 16:17:26"
"1645","772","2","2079-10-05","2079-12-05","2023-01-19 10:32:27","2023-03-19 10:32:27",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:27","2023-01-19 16:17:27"
"1646","738","2","2079-10-05","2079-10-14","2023-01-19 10:32:28","2023-01-28 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:28","2023-01-29 21:35:17"
"1647","684","2","2079-10-05","2079-10-04","2023-01-19 10:32:28","2023-01-18 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:28","2023-01-19 19:48:24"
"1648","547","2","2079-10-05","2079-12-05","2023-01-19 10:32:29","2023-03-19 10:32:29",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:29","2023-01-19 16:17:29"
"1649","544","2","2079-10-05","2079-12-05","2023-01-19 10:32:30","2023-03-19 10:32:30",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:30","2023-01-19 16:17:30"
"1650","543","2","2079-10-05","2079-12-05","2023-01-19 10:32:31","2023-03-19 10:32:31",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:31","2023-01-19 16:17:31"
"1651","526","2","2079-10-05","2079-10-04","2023-01-19 10:32:32","2023-01-18 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:32","2023-01-19 19:37:21"
"1652","515","2","2079-10-05","2079-12-05","2023-01-19 10:32:33","2023-03-19 10:32:33",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:33","2023-01-19 16:17:33"
"1653","4","2","2079-10-05","2079-12-05","2023-01-19 10:32:35","2023-03-19 10:32:35",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:35","2023-01-19 16:17:35"
"1654","126","2","2079-10-05","2079-12-05","2023-01-19 10:32:36","2023-03-19 10:32:36",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:36","2023-01-19 16:17:36"
"1655","366","2","2079-10-05","2079-10-04","2023-01-19 10:32:36","2023-01-18 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:36","2023-01-19 19:29:07"
"1656","400","2","2079-10-05","2079-12-05","2023-01-19 10:32:37","2023-03-19 10:32:37",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:37","2023-01-19 16:17:37"
"1657","511","2","2079-10-05","2079-10-04","2023-01-19 10:32:38","2023-01-18 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:38","2023-01-19 19:11:02"
"1658","426","2","2079-10-05","2079-12-05","2023-01-19 10:32:38","2023-03-19 10:32:38",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:38","2023-01-19 16:17:38"
"1659","726","2","2079-10-05","2079-12-05","2023-01-19 10:32:48","2023-03-19 10:32:48",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:48","2023-01-19 16:17:48"
"1660","719","2","2079-10-05","2079-10-16","2023-01-19 10:32:48","2023-01-30 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:48","2023-01-31 16:45:07"
"1661","690","2","2079-10-05","2079-12-05","2023-01-19 10:32:48","2023-03-19 10:32:48",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:48","2023-01-19 16:17:48"
"1662","659","2","2079-10-05","2079-12-05","2023-01-19 10:32:49","2023-03-19 10:32:49",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:49","2023-01-19 16:17:49"
"1663","632","2","2079-10-05","2079-10-04","2023-01-19 10:32:50","2023-01-18 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:50","2023-01-19 19:04:09"
"1664","410","2","2079-10-05","2079-12-05","2023-01-19 10:32:52","2023-03-19 10:32:52",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:52","2023-01-19 16:17:52"
"1665","388","2","2079-10-05","2079-10-06","2023-01-19","2023-01-20","2","call",NULL,"exakm","Janak Bhatt","2023-01-19 16:17:53","2023-01-19 18:57:30"
"1666","360","2","2079-10-05","2079-12-05","2023-01-19","2023-03-19","62","none",NULL,"exam lo tayari","Janak Bhatt","2023-01-19 16:17:55","2023-01-19 18:55:37"
"1667","322","2","2079-10-05","2079-12-05","2023-01-19 10:32:55","2023-03-19 10:32:55",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:55","2023-01-19 16:17:55"
"1668","314","2","2079-10-05","2079-12-05","2023-01-19 10:32:56","2023-03-19 10:32:56",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:56","2023-01-19 16:17:56"
"1669","18","2","2079-10-05","2079-12-05","2023-01-19 10:32:57","2023-03-19 10:32:57",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:57","2023-01-19 16:17:57"
"1670","21","2","2079-10-05","2079-12-05","2023-01-19 10:32:58","2023-03-19 10:32:58",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:58","2023-01-19 16:17:58"
"1671","24","2","2079-10-05","2079-10-04","2023-01-19 10:32:59","2023-01-18 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:17:59","2023-01-19 18:46:17"
"1672","25","2","2079-10-05","2079-10-18","2023-01-19 10:33:01","2023-02-01 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:18:01","2023-02-02 21:48:45"
"1673","48","2","2079-10-05","2079-12-05","2023-01-19 10:33:01","2023-03-19 10:33:01",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:18:01","2023-01-19 16:18:01"
"1674","91","2","2079-10-05","2079-12-05","2023-01-19 10:33:02","2023-03-19 10:33:02",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:18:02","2023-01-19 16:18:02"
"1675","108","2","2079-10-05","2079-12-05","2023-01-19","2023-03-19",NULL,"none",NULL,"Exam","Janak Bhatt","2023-01-19 16:18:03","2023-01-19 18:27:33"
"1676","234","2","2079-10-05","2079-10-04","2023-01-19 10:33:04","2023-01-18 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:18:04","2023-01-19 18:20:31"
"1677","271","2","2079-10-05","2079-12-05","2023-01-19 10:33:04","2023-03-19 10:33:04",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:18:04","2023-01-19 16:18:04"
"1678","570","2","2079-10-05","2079-12-05","2023-01-19 10:33:10","2023-03-19 10:33:10",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:18:10","2023-01-19 16:18:10"
"1679","502","2","2079-10-05","2079-12-05","2023-01-19 10:33:10","2023-03-19 10:33:10",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:18:10","2023-01-19 16:18:10"
"1680","180","2","2079-10-05","2079-12-05","2023-01-19 10:33:10","2023-03-19 10:33:10",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:18:10","2023-01-19 16:18:10"
"1681","865","2","2079-10-05","2079-12-05","2023-01-19 10:33:27","2023-03-19 10:33:27",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:18:27","2023-01-19 16:18:27"
"1682","32","2","2079-10-05","2079-12-05","2023-01-19 10:35:28","2023-03-19 10:35:28",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:20:28","2023-01-19 16:20:28"
"1683","160","2","2079-10-05","2079-10-22","2023-01-19 10:35:31","2023-02-05 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:20:31","2023-02-06 12:54:46"
"1684","572","2","2079-10-05","2079-12-05","2023-01-19 10:36:00","2023-03-19 10:36:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 16:21:00","2023-01-19 16:21:00"
"1685","40","2","2079-10-05","2079-12-05","2023-01-19 14:19:22","2023-03-19 14:19:22",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 20:04:22","2023-01-19 20:04:22"
"1686","648","2","2079-10-05","2079-12-05","2023-01-19 14:21:55","2023-03-19 14:21:55",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 20:06:55","2023-01-19 20:06:55"
"1687","998","2","2079-10-05","2079-12-05","2023-01-19 16:12:48","2023-03-19 16:12:48",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 21:57:48","2023-01-19 21:57:48"
"1688","980","2","2079-10-05","2079-10-08","2023-01-19 16:13:15","2023-01-22 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 21:58:15","2023-01-23 21:57:16"
"1689","770","2","2079-10-05","2079-12-05","2023-01-19 16:13:31","2023-03-19 16:13:31",NULL,"none",NULL,"unknown","Nirajan","2023-01-19 21:58:31","2023-01-19 21:58:31"
"1690","176","2","2079-10-06","2079-12-06","2023-01-20 10:01:00","2023-03-20 10:01:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 15:46:00","2023-01-20 15:46:00"
"1691","921","2","2079-10-06","2079-12-06","2023-01-20 10:03:12","2023-03-20 10:03:12",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 15:48:12","2023-01-20 15:48:12"
"1692","921","2","2079-10-06","2079-12-06","2023-01-20 10:03:13","2023-03-20 10:03:13",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 15:48:13","2023-01-20 15:48:13"
"1693","511","2","2079-10-06","2079-12-06","2023-01-20 10:48:53","2023-03-20 10:48:53",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 16:33:53","2023-01-20 16:33:53"
"1694","822","2","2079-10-06","2079-12-06","2023-01-20 10:48:58","2023-03-20 10:48:58",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 16:33:58","2023-01-20 16:33:58"
"1695","1064","2","2079-10-06","2079-12-06","2023-01-20 10:49:23","2023-03-20 10:49:23",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 16:34:23","2023-01-20 16:34:23"
"1696","388","2","2079-10-06","2079-12-06","2023-01-20 10:57:26","2023-03-20 10:57:26",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 16:42:26","2023-01-20 16:42:26"
"1697","637","2","2079-10-06","2079-10-16","2023-01-20 10:59:17","2023-01-30 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 16:44:17","2023-01-31 15:11:19"
"1698","774","2","2079-10-06","2079-10-14","2023-01-20 10:59:56","2023-01-28 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 16:44:56","2023-01-29 21:04:41"
"1699","884","2","2079-10-06","2079-10-15","2023-01-20 11:00:00","2023-01-29 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 16:45:00","2023-01-30 22:26:57"
"1700","30","2","2079-10-06","2079-12-06","2023-01-20 11:00:34","2023-03-20 11:00:34",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 16:45:34","2023-01-20 16:45:34"
"1701","1063","2","2079-10-06","2079-10-12","2023-01-20 11:00:48","2023-01-26 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 16:45:48","2023-01-27 16:47:01"
"1702","365","2","2079-10-06","2079-12-06","2023-01-20 11:01:54","2023-03-20 11:01:54",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 16:46:54","2023-01-20 16:46:54"
"1703","808","2","2079-10-06","2079-10-10","2023-01-20 11:02:31","2023-01-24 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 16:47:31","2023-01-25 16:33:54"
"1704","783","2","2079-10-06","2079-12-06","2023-01-20 11:02:32","2023-03-20 11:02:32",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 16:47:32","2023-01-20 16:47:32"
"1705","771","2","2079-10-06","2079-10-10","2023-01-20 11:51:42","2023-01-24 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 17:36:42","2023-01-25 14:00:43"
"1706","707","2","2079-10-06","2079-12-06","2023-01-20 11:51:43","2023-03-20 11:51:43",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 17:36:43","2023-01-20 17:36:43"
"1707","706","2","2079-10-06","2079-12-06","2023-01-20 11:51:45","2023-03-20 11:51:45",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 17:36:45","2023-01-20 17:36:45"
"1708","704","2","2079-10-06","2079-12-06","2023-01-20 11:51:47","2023-03-20 11:51:47",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 17:36:47","2023-01-20 17:36:47"
"1709","703","2","2079-10-06","2079-12-06","2023-01-20 11:51:49","2023-03-20 11:51:49",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 17:36:49","2023-01-20 17:36:49"
"1710","679","2","2079-10-06","2079-10-05","2023-01-20 11:51:54","2023-01-19 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 17:36:54","2023-01-20 17:40:09"
"1711","664","2","2079-10-06","2079-12-06","2023-01-20 11:51:55","2023-03-20 11:51:55",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 17:36:55","2023-01-20 17:36:55"
"1712","573","2","2079-10-06","2079-12-06","2023-01-20 11:51:56","2023-03-20 11:51:56",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 17:36:56","2023-01-20 17:36:56"
"1713","679","2","2079-10-06","2079-10-05","2023-01-20 11:53:58","2023-01-19 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 17:38:58","2023-01-20 17:39:37"
"1714","981","2","2079-10-06","2079-10-10","2023-01-20 11:54:00","2023-01-24 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 17:39:00","2023-01-25 14:01:23"
"1715","735","2","2079-10-06","2079-12-06","2023-01-20 11:57:38","2023-03-20 11:57:38",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 17:42:38","2023-01-20 17:42:38"
"1716","737","2","2079-10-06","2080-01-03","2023-01-20","2023-04-16","90","call",NULL,"Exam Paxi aaune","Manoj BudhaAyer","2023-01-20 21:45:25","2023-01-20 21:45:25"
"1717","1058","2","2079-10-06","2079-12-06","2023-01-20 16:15:12","2023-03-20 16:15:12",NULL,"none",NULL,"unknown","Nirajan","2023-01-20 22:00:12","2023-01-20 22:00:12"
"1718","388","2","2079-10-06","2080-03-25","2023-01-20","2023-07-10","172","physical",NULL,"Exam dina matra aaune","Manoj BudhaAyer","2023-01-20 22:40:32","2023-01-20 22:40:32"
"1719","1012","2","2079-10-06","2079-11-25","2023-01-20","2023-03-09","51","physical",NULL,"Exam","Manoj BudhaAyer","2023-01-20 22:49:14","2023-01-20 22:49:14"
"1720","1005","2","2079-10-08","2079-10-14","2023-01-22 19:42:11","2023-01-28 00:00:00",NULL,"none",NULL,"unknown","saroj","2023-01-23 01:27:11","2023-01-29 15:24:04"
"1721","871","2","2079-10-09","2079-12-09","2023-01-23 07:14:53","2023-03-23 07:14:53",NULL,"none",NULL,"unknown","Nirajan","2023-01-23 12:59:53","2023-01-23 12:59:53"
"1722","206","2","2079-10-09","2079-10-25","2023-01-23 12:59:55","2023-02-08 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-23 18:44:55","2023-02-09 16:16:15"
"1723","371","2","2079-10-09","2079-12-09","2023-01-23 13:00:31","2023-03-23 13:00:31",NULL,"none",NULL,"unknown","Nirajan","2023-01-23 18:45:31","2023-01-23 18:45:31"
"1724","525","2","2079-10-09","2079-10-12","2023-01-23 13:00:38","2023-01-26 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-23 18:45:38","2023-01-27 18:16:38"
"1725","826","2","2079-10-09","2079-12-09","2023-01-23 13:03:48","2023-03-23 13:03:48",NULL,"none",NULL,"unknown","Nirajan","2023-01-23 18:48:48","2023-01-23 18:48:48"
"1726","968","2","2079-10-09","2079-10-16","2023-01-23 13:06:35","2023-01-30 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-23 18:51:35","2023-01-31 16:45:12"
"1727","483","2","2079-10-09","2079-10-23","2023-01-23 13:07:53","2023-02-06 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-23 18:52:53","2023-02-07 20:07:02"
"1728","937","2","2079-10-09","2079-10-15","2023-01-23 13:08:24","2023-01-29 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-23 18:53:24","2023-01-30 16:07:11"
"1729","531","2","2079-10-09","2079-12-09","2023-01-23 13:10:36","2023-03-23 13:10:36",NULL,"none",NULL,"unknown","Nirajan","2023-01-23 18:55:36","2023-01-23 18:55:36"
"1730","649","2","2079-10-09","2079-10-09","2023-01-23 13:11:35","2023-01-23 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-23 18:56:35","2023-01-24 16:52:12"
"1731","571","2","2079-10-09","2079-12-09","2023-01-23 13:11:45","2023-03-23 13:11:45",NULL,"none",NULL,"unknown","Nirajan","2023-01-23 18:56:45","2023-01-23 18:56:45"
"1732","559","2","2079-10-10","2079-10-09","2023-01-24","2023-01-23 00:00:00","6","call",NULL,"ghar ma kaam pareko le","Manoj BudhaAyer","2023-01-24 14:12:20","2023-01-24 14:35:43"
"1733","559","2","2079-10-10","2079-12-10","2023-01-24 08:51:17","2023-03-24 08:51:17",NULL,"none",NULL,"unknown","saroj","2023-01-24 14:36:17","2023-01-24 14:36:17"
"1734","563","2","2079-10-10","2079-12-10","2023-01-24 14:19:34","2023-03-24 14:19:34",NULL,"none",NULL,"unknown","KP","2023-01-24 20:04:34","2023-01-24 20:04:34"
"1735","564","2","2079-10-10","2079-12-10","2023-01-24 14:19:35","2023-03-24 14:19:35",NULL,"none",NULL,"unknown","KP","2023-01-24 20:04:35","2023-01-24 20:04:35"
"1736","16","2","2079-10-10","2079-12-10","2023-01-24 14:20:54","2023-03-24 14:20:54",NULL,"none",NULL,"unknown","Nirajan","2023-01-24 20:05:54","2023-01-24 20:05:54"
"1737","900","2","2079-10-10","2079-10-18","2023-01-24 14:20:57","2023-02-01 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2023-01-24 20:05:57","2023-02-02 19:58:38"
"1738","627","2","2079-10-10","2079-12-10","2023-01-24 14:20:58","2023-03-24 14:20:58",NULL,"none",NULL,"unknown","Nirajan","2023-01-24 20:05:58","2023-01-24 20:05:58"
"1739","904","2","2079-10-11","2079-12-05","2023-01-25","2023-03-19","56","physical",NULL,"Exam","Manoj BudhaAyer","2023-01-24 21:21:26","2023-01-24 21:21:26"
"1740","903","2","2079-10-11","2079-12-05","2023-01-25","2023-03-19","56","physical",NULL,"Exam","Manoj BudhaAyer","2023-01-24 21:22:09","2023-01-24 21:22:09"
"1741","434","2","2079-10-11","2079-12-11","2023-01-25 07:52:51","2023-03-25 07:52:51",NULL,"none",NULL,"unknown","Nirajan","2023-01-25 13:37:51","2023-01-25 13:37:51"
"1742","940","2","2079-10-11","2079-10-15","2023-01-25","2023-01-29","5","physical",NULL,"ghar ma kaam xa","Manoj BudhaAyer","2023-01-25 15:52:30","2023-01-25 15:52:30"
"1743","906","2","2079-10-11","2079-11-15","2023-01-25","2023-02-27","36","physical",NULL,"Exam","Manoj BudhaAyer","2023-01-25 20:46:27","2023-01-25 20:46:27"
"1744","929","2","2079-10-15","2080-01-03","2023-01-29","2023-04-16","81","physical",NULL,"time namilera","Manoj BudhaAyer","2023-01-27 14:27:33","2023-01-27 14:27:33"
"1745","808","2","2079-10-13","2079-12-13","2023-01-27 10:11:09","2023-03-27 10:11:09",NULL,"none",NULL,"unknown","Nirajan","2023-01-27 15:56:09","2023-01-27 15:56:09"
"1746","385","2","2079-10-13","2079-12-13","2023-01-27 10:11:11","2023-03-27 10:11:11",NULL,"none",NULL,"unknown","Nirajan","2023-01-27 15:56:11","2023-01-27 15:56:11"
"1747","813","2","2079-10-15","2079-10-22","2023-01-29","2023-02-05","8","physical",NULL,"Exam Time","IT Zone","2023-01-27 20:48:11","2023-01-27 20:48:11"
"1748","971","2","2079-10-15","2079-10-16","2023-01-29 09:20:20","2023-01-30 00:00:00",NULL,"none",NULL,"unknown","KP","2023-01-29 15:05:20","2023-01-31 16:46:46"
"1749","585","2","2079-10-15","2079-12-15","2023-01-29 09:20:52","2023-03-29 09:20:52",NULL,"none",NULL,"unknown","KP","2023-01-29 15:05:52","2023-01-29 15:05:52"
"1750","1088","2","2079-10-15","2079-10-14","2023-01-29 09:22:51","2023-01-28 00:00:00",NULL,"none",NULL,"unknown","KP","2023-01-29 15:07:51","2023-01-29 16:23:45"
"1751","1087","2","2079-10-15","2079-10-14","2023-01-29 09:22:51","2023-01-28 00:00:00",NULL,"none",NULL,"unknown","KP","2023-01-29 15:07:51","2023-01-29 16:23:58"
"1752","868","2","2079-10-15","2079-10-14","2023-01-29 09:22:53","2023-01-28 00:00:00",NULL,"none",NULL,"unknown","KP","2023-01-29 15:07:53","2023-01-29 15:22:38"
"1753","763","2","2079-10-15","2079-12-15","2023-01-29 09:22:54","2023-03-29 09:22:54",NULL,"none",NULL,"unknown","KP","2023-01-29 15:07:54","2023-01-29 15:07:54"
"1754","657","2","2079-10-15","2079-10-19","2023-01-29 09:22:57","2023-02-02 00:00:00",NULL,"none",NULL,"unknown","KP","2023-01-29 15:07:57","2023-02-03 16:23:15"
"1755","868","2","2079-10-15","2079-10-14","2023-01-29 09:22:59","2023-01-28 00:00:00",NULL,"none",NULL,"unknown","KP","2023-01-29 15:07:59","2023-01-29 15:22:39"
"1756","1083","2","2079-10-15","2079-10-19","2023-01-29 09:23:37","2023-02-02 00:00:00",NULL,"none",NULL,"unknown","KP","2023-01-29 15:08:37","2023-02-03 17:51:20"
"1757","954","2","2079-10-15","2079-10-21","2023-01-29 09:23:38","2023-02-04 00:00:00",NULL,"none",NULL,"unknown","KP","2023-01-29 15:08:38","2023-02-05 20:05:34"
"1758","935","2","2079-10-15","2079-10-22","2023-01-29 09:23:40","2023-02-05 00:00:00",NULL,"none",NULL,"unknown","KP","2023-01-29 15:08:40","2023-02-06 19:34:46"
"1759","387","2","2079-10-15","2079-12-15","2023-01-29 09:24:21","2023-03-29 09:24:21",NULL,"none",NULL,"unknown","KP","2023-01-29 15:09:21","2023-01-29 15:09:21"
"1760","437","2","2079-10-15","2079-12-15","2023-01-29 09:24:22","2023-03-29 09:24:22",NULL,"none",NULL,"unknown","KP","2023-01-29 15:09:22","2023-01-29 15:09:22"
"1761","749","2","2079-10-15","2079-12-15","2023-01-29 09:24:45","2023-03-29 09:24:45",NULL,"none",NULL,"unknown","KP","2023-01-29 15:09:45","2023-01-29 15:09:45"
"1762","853","2","2079-10-16","2079-10-24","2023-01-30","2023-02-07 00:00:00","36","physical",NULL,"Exam","Manoj BudhaAyer","2023-01-29 17:52:23","2023-02-08 16:34:30"
"1763","852","2","2079-10-16","2079-10-24","2023-01-30","2023-02-07 00:00:00","36","physical",NULL,"Exam","Manoj BudhaAyer","2023-01-29 17:52:59","2023-02-08 16:34:57"
"1764","856","2","2079-10-16","2079-10-24","2023-01-30","2023-02-07 00:00:00","36","physical",NULL,"Exam","Manoj BudhaAyer","2023-01-29 17:53:45","2023-02-08 16:34:42"
