"id","student_name_id","particular","pay_amount","pay_date","discount","due_amount","valid","followup","remarks","payment_method","received_by","user_id","status","created_at","updated_at"
"2354","889","Extend Fee Date","0","2079-08-21","0","5000","2079-08-25",NULL,"india bata paisa naayeko",NULL,"Manoj Budhayer","2","due","2022-12-07 16:41:28","2022-12-07 16:41:28"
"2355","823","Extend Fee Date","0","2079-08-21","0","8000","2079-08-21",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-12-07 17:39:39","2022-12-07 17:39:39"
"2356","451","Extend Fee Date","0","2079-08-21","0","4800","2079-08-21",NULL,"aaj paxi aaune office",NULL,"Bijaya Kumar","2","due","2022-12-07 17:41:10","2022-12-07 17:41:10"
"2358","957","Course Fee","1600","2079-08-21",NULL,"900","2079-09-06",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-12-07 18:19:51","2022-12-07 18:19:51"
"2359","966","Course Fee","5500","2079-08-21",NULL,"5000","2079-09-10",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-12-07 21:53:14","2022-12-07 21:53:14"
"2360","587","Extend Fee Date","0","2079-08-23","0","2000","2079-09-01",NULL,"Family Problem",NULL,"Manoj Budhayer","2","due","2022-12-09 13:40:34","2022-12-09 13:40:34"
"2361","889","Course Fee","0","2079-08-23",NULL,"5000","2079-08-25",NULL,"aaj Paisa lyun Birseko","cash","Bijaya Kumar","2","due","2022-12-09 17:11:22","2022-12-09 17:11:22"
"2362","562","Extend Fee Date","0","2079-08-23","0","8000","2079-08-23",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-12-09 17:18:14","2022-12-09 17:18:14"
"2363","562","Extend Fee Date","0","2079-08-23","0","8000","2079-08-27",NULL,"ghr ma xaen saathiko ghr gakole ab vanne family lai",NULL,"Bijaya Kumar","2","due","2022-12-09 17:19:19","2022-12-09 17:19:19"
"2365","600","Extend Fee Date","0","2079-08-23","0","6700","2079-08-25",NULL,"aaj Ghr bat lyun Birseko",NULL,"Bijaya Kumar","2","due","2022-12-09 18:04:57","2022-12-09 18:04:57"
"2366","477","Course Fee","750","2079-08-23",NULL,"6000","2079-09-24",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-12-09 20:54:02","2022-12-09 20:54:02"
"2367","967","Course Fee","1000","2079-08-23",NULL,"1500","2079-09-20",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-12-09 22:43:12","2022-12-09 22:43:12"
"2368","402","Course Fee","1300","2079-08-23",NULL,"7800","2079-09-24",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-12-09 22:49:28","2022-12-09 22:49:28"
"2369","406","Course Fee","1300","2079-08-23",NULL,"7800","2079-09-24",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-12-09 22:52:29","2022-12-09 22:52:29"
"2370","889","Course Fee","5000","2079-08-25",NULL,"0","9999-99-99",NULL,NULL,"cash","Manoj Budhayer","2","complete","2022-12-11 17:06:28","2022-12-11 17:06:28"
"2371","867","Extend Fee Date","0","2079-09-01","0","2000","2079-09-01",NULL,"Rajendra sir sang kura milaunuparne","cash","Bijaya Kumar","2","due","2022-12-11 17:39:20","2022-12-15 16:56:10"
"2372","600","Course Fee","800","2079-08-25",NULL,"5900","2079-09-20",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-12-11 17:41:19","2022-12-11 17:41:19"
"2373","447","Extend Fee Date","0","2079-08-25","0","4000","2079-08-26",NULL,"aaj paisa nikaldai xan bank bata voli liyera aaune",NULL,"Manoj Budhayer","2","due","2022-12-11 18:03:46","2022-12-11 18:03:46"
"2374","872","Extend Fee Date","0","2079-08-25","0","8850","2079-09-01",NULL,"aaj voli ali problem x so ab dine",NULL,"Bijaya Kumar","2","due","2022-12-11 18:28:38","2022-12-11 18:28:38"
"2375","456","Extend Fee Date","0","2079-08-25","0","7000","2079-08-26",NULL,"aaj lyaun Birsekole voli fix",NULL,"Bijaya Kumar","2","due","2022-12-11 18:30:18","2022-12-11 18:30:18"
"2376","876","Extend Fee Date","0","2079-08-25","0","10000","2079-08-25",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-12-11 18:31:42","2022-12-11 18:31:42"
"2378","447","Extend Fee Date","0","2079-08-25","0","4000","2079-08-25",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-12-11 18:35:13","2022-12-11 18:35:13"
"2379","691","Course Fee","0","2079-08-25","0","1000","2079-09-15",NULL,"Ali problem vakole","cash","Bijaya Kumar","2","due","2022-12-11 20:08:26","2022-12-23 20:47:12"
"2381","436","Course Fee","4000","2079-08-25",NULL,"2000","2079-10-10",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-12-11 20:59:10","2022-12-11 20:59:10"
"2382","97","Course Fee","2000","2079-08-25",NULL,"0","9999-99-99",NULL,NULL,"cash","Bijaya Kumar","2","complete","2022-12-11 20:59:49","2022-12-11 20:59:49"
"2383","958","Course Fee","2500","2079-08-25",NULL,"0","9999-99-99",NULL,"online payment","online","Bijaya Kumar","2","complete","2022-12-11 21:56:34","2022-12-11 21:56:34"
"2384","954","Course Fee","2500","2079-08-25","0","0","9999-99-99",NULL,"500 online and 2000 cash","cash","Bijaya Kumar","2","complete","2022-12-11 22:06:02","2022-12-11 22:52:04"
"2385","828","Course Fee","0","2079-08-25",NULL,"5000","2079-09-07",NULL,"aaj voli ali problem x so ab dine","cash","Bijaya Kumar","2","due","2022-12-11 22:37:47","2022-12-11 22:37:47"
"2386","456","Course Fee","1000","2079-08-26",NULL,"6000","2079-09-25",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-12-12 13:50:56","2022-12-12 13:50:56"
"2387","968","Course Fee","500","2079-08-23","2500","7500","2079-08-26",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-12-12 14:46:45","2022-12-12 14:46:45"
"2389","968","Extend Fee Date","0","2079-08-26","0","7500","2079-08-27",NULL,"voli office ma aa a  r kura garne",NULL,"Bijaya Kumar","2","due","2022-12-12 17:56:48","2022-12-12 17:56:48"
"2390","876","Extend Fee Date","0","2079-08-26","0","10000","2079-08-26",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-12-12 17:58:07","2022-12-12 17:58:07"
"2391","109","Extend Fee Date","0","2079-08-26","0","2000","2079-08-27",NULL,"voli  office ma aa a r kura garne",NULL,"Bijaya Kumar","2","due","2022-12-12 17:59:38","2022-12-12 17:59:38"
"2392","447","Extend Fee Date","0","2079-08-26","0","4000","2079-09-04",NULL,"ali problm x so",NULL,"Bijaya Kumar","2","due","2022-12-12 18:00:29","2022-12-12 18:00:29"
"2393","969","Course Fee","500","2079-08-26",NULL,"10000","2079-08-29",NULL,NULL,"cash","Janak Bhatt","2","due","2022-12-12 18:43:41","2022-12-12 18:43:41"
"2394","608","Course Fee","1000","2079-08-26",NULL,"7000","2079-09-25",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-12-12 18:52:20","2022-12-12 18:52:20"
"2395","959","Course Fee","2500","2079-08-26",NULL,"0","9999-99-99",NULL,NULL,"cash","Bijaya Kumar","2","complete","2022-12-12 19:30:28","2022-12-12 19:30:28"
"2397","971","Course Fee","500","2079-08-19",NULL,"10000","2079-08-26",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-12-12 22:38:50","2022-12-12 22:38:50"
"2398","953","Extend Fee Date","0","2079-08-27","0","2500","2079-09-01",NULL,"kaam chaliraxa",NULL,"Manoj Budhayer","2","due","2022-12-13 14:17:32","2022-12-13 14:17:32"
"2399","613","Course Fee","2000","2079-08-27",NULL,"8000","2079-09-25",NULL,"4000 fix dinxan","cash","Manoj Budhayer","2","due","2022-12-13 14:54:27","2022-12-13 14:54:27"
"2400","121","Course Fee","500","2079-08-27",NULL,"3400","2079-09-29",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-12-13 17:53:41","2022-12-13 17:53:41"
"2401","968","Extend Fee Date","0","2079-08-27","0","7500","2079-08-28",NULL,"office ma aa  a r kura garne",NULL,"Bijaya Kumar","2","due","2022-12-13 18:16:19","2022-12-13 18:16:19"
"2402","932","Extend Fee Date","0","2079-08-27","0","2500","2079-08-27",NULL,"call not received at both number guardian and self",NULL,"Bijaya Kumar","2","due","2022-12-13 18:23:57","2022-12-13 18:23:57"
"2403","971","Extend Fee Date","0","2079-08-27","0","10000","2079-08-28",NULL,"aaaj ali problem so voli mrng ma fix dine",NULL,"Bijaya Kumar","2","due","2022-12-13 18:27:44","2022-12-13 18:27:44"
"2404","109","Extend Fee Date","0","2079-08-27","0","2000","2079-08-27",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-12-13 18:30:33","2022-12-13 18:30:33"
"2405","925","Extend Fee Date","0","2079-08-27","0","4000","2079-08-27",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-12-13 18:36:52","2022-12-13 18:36:52"
"2406","109","Extend Fee Date","0","2079-08-27","0","2000","2079-09-15",NULL,"Ali problem vakole",NULL,"Bijaya Kumar","2","due","2022-12-13 18:40:23","2022-12-13 18:40:23"
"2407","925","Course Fee","0","2079-08-27",NULL,"4000","2079-09-03",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-12-13 19:54:48","2022-12-13 19:54:48"
"2409","33","Extend Fee Date","0","2079-08-27","0","3000","2079-09-20",NULL,"Aaaj voli ali problem x ghr ma so",NULL,"Bijaya Kumar","2","due","2022-12-13 22:39:45","2022-12-13 22:39:45"
"2410","712","Extend Fee Date","0","2079-08-28","0","2500","2079-09-03",NULL,"Dady mummy fix aaune",NULL,"Manoj Budhayer","2","due","2022-12-14 14:00:45","2022-12-14 14:00:45"
"2411","945","Extend Fee Date","0","2079-08-28","0","8000","2079-08-29",NULL,"ghar ma sodera vanne",NULL,"Manoj Budhayer","2","due","2022-12-14 14:28:40","2022-12-14 14:28:40"
"2412","971","Course Fee","7500","2079-08-28","2500","0","9999-99-99",NULL,NULL,"cash","Manoj Budhayer","2","complete","2022-12-14 15:01:30","2022-12-14 15:01:30"
"2413","968","Course Fee","7500","2079-08-28",NULL,"0","9999-99-99",NULL,NULL,"cash","Manoj Budhayer","2","complete","2022-12-14 15:01:50","2022-12-14 15:01:50"
"2415","932","Extend Fee Date","0","2079-08-28","0","2500","2079-08-28",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-12-14 18:19:17","2022-12-14 18:19:17"
"2416","945","Extend Fee Date","0","2079-08-29","0","8000","2079-09-01",NULL,"aaj baba vetna aaunu hunxa",NULL,"Manoj Budhayer","2","due","2022-12-15 14:44:56","2022-12-15 14:44:56"
"2417","969","Extend Fee Date","0","2079-08-29","0","10000","2079-09-01",NULL,"dai aayera bujaune",NULL,"Manoj Budhayer","2","due","2022-12-15 15:00:05","2022-12-15 15:00:05"
"2419","583","Extend Fee Date","0","2079-08-29","0","2850","2079-08-29",NULL,"office ma aa  a r kura garne",NULL,"Bijaya Kumar","2","due","2022-12-15 19:40:21","2022-12-15 19:40:21"
"2420","932","Extend Fee Date","0","2079-08-29","0","2500","2079-09-25",NULL,"ali Problem x ghr ma",NULL,"Bijaya Kumar","2","due","2022-12-15 19:59:10","2022-12-15 19:59:10"
"2422","973","Course Fee","500","2079-08-29",NULL,"2500","2079-09-20",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-12-15 20:46:18","2022-12-15 20:46:18"
"2423","974","Course Fee","500","2079-08-29",NULL,"2000","2079-09-25",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-12-15 21:13:02","2022-12-15 21:13:02"
"2424","969","Course Fee","6000","2079-08-29","4000","0","9999-99-99",NULL,NULL,"cash","Bijaya Kumar","2","complete","2022-12-15 21:46:59","2022-12-15 21:46:59"
"2425","962","Extend Fee Date","0","2079-08-29","0","1500","2079-09-06",NULL,"Sathi Pahad bata aayepaxi dinxu",NULL,"Manoj Budhayer","2","due","2022-12-15 21:48:00","2022-12-15 21:48:00"
"2426","923","Extend Fee Date","0","2079-08-29","0","3000","2079-09-07",NULL,"baba le ghar bata pathaunxan tespaxi dinxu",NULL,"Manoj Budhayer","2","due","2022-12-15 21:55:29","2022-12-15 21:55:29"
"2427","872","Extend Fee Date","0","2079-09-01","0","8850","2079-09-08",NULL,"ghar bata pathau dai xan",NULL,"Manoj Budhayer","2","due","2022-12-16 13:37:13","2022-12-16 13:37:13"
"2428","317","Course Fee","1000","2079-09-01",NULL,"2850","2079-10-01",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-12-16 13:48:04","2022-12-16 13:48:04"
"2429","583","Course Fee","2000","2079-09-01",NULL,"850","2079-10-01",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-12-16 13:49:54","2022-12-16 13:49:54"
"2430","587","Course Fee","2000","2079-09-01",NULL,"0","9999-99-99",NULL,NULL,"cash","Manoj Budhayer","2","complete","2022-12-16 13:53:01","2022-12-16 13:53:01"
"2432","447","Course Fee","4000","2079-09-01",NULL,"0","9999-99-99",NULL,NULL,"cash","Manoj Budhayer","2","complete","2022-12-16 16:27:14","2022-12-16 16:27:14"
"2433","920","Course Fee","2500","2079-07-27","500","0","9999-99-99",NULL,NULL,"cash","Janak Bhatt","2","complete","2022-12-16 17:50:31","2022-12-16 17:50:31"
"2434","953","Course Fee","1000","2079-09-01",NULL,"1500","2079-09-25",NULL,NULL,"cash","Janak Bhatt","2","due","2022-12-16 20:59:53","2022-12-16 20:59:53"
"2435","590","Course Fee","1000","2079-09-03",NULL,"1000","2079-10-03",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-12-18 14:51:08","2022-12-18 14:51:08"
"2436","384","Course Fee","1100","2079-09-04",NULL,"6600","2079-10-05",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-12-19 13:49:38","2022-12-19 13:49:38"
"2437","975","Course Fee","3000","2079-09-04",NULL,"0","9999-99-99",NULL,NULL,"cash","Manoj Budhayer","2","complete","2022-12-19 17:21:50","2022-12-19 17:21:50"
"2438","976","Course Fee","500","2079-09-03",NULL,"2500","2079-09-13",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-12-19 17:33:26","2022-12-19 17:33:26"
"2439","977","Course Fee","500","2079-09-03",NULL,"8000","2079-09-08",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-12-19 17:44:09","2022-12-19 17:44:09"
"2440","978","Reg. fee","1850","2079-09-04","18000","0","9999-99-99",NULL,"Full scholorship","cash","Bijaya Kumar","2","complete","2022-12-19 18:04:01","2022-12-19 18:04:01"
"2441","465","Extend Fee Date","0","2079-09-04","0","8000","2079-09-18",NULL,"exam chalekox so absent",NULL,"Bijaya Kumar","2","due","2022-12-19 19:23:52","2022-12-19 19:23:52"
"2442","606","Extend Fee Date","0","2079-09-04","0","2000","2079-09-04",NULL,"wrong number",NULL,"Bijaya Kumar","2","due","2022-12-19 19:25:41","2022-12-19 19:25:41"
"2443","440","Extend Fee Date","0","2079-09-04","0","3000","2079-09-13",NULL,"College start va  a paxi   computer clss pani aaune",NULL,"Bijaya Kumar","2","due","2022-12-19 19:29:02","2022-12-19 19:29:02"
"2444","457","Extend Fee Date","0","2079-09-04","0","8000","2079-09-04",NULL,"user bg",NULL,"Bijaya Kumar","2","due","2022-12-19 19:29:54","2022-12-19 19:29:54"
"2445","596","Extend Fee Date","0","2079-09-04","0","7850","2079-09-04",NULL,"call cut",NULL,"Bijaya Kumar","2","due","2022-12-19 19:31:13","2022-12-19 19:31:13"
"2446","648","Extend Fee Date","0","2079-09-04","0","6000","2079-09-04",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-12-19 19:32:19","2022-12-19 19:32:19"
"2447","194","Extend Fee Date","0","2079-09-04","0","8500","2080-01-10",NULL,"Class 9 ko exam sakia paxi aaune",NULL,"Bijaya Kumar","2","due","2022-12-19 19:34:07","2022-12-19 19:34:07"
"2448","448","Extend Fee Date","0","2079-09-04","0","15600","2079-09-04",NULL,"uhako ddy le call received gareko so pahad batab ghr ma vanla",NULL,"Bijaya Kumar","2","due","2022-12-19 19:36:22","2022-12-19 19:36:22"
"2450","683","Extend Fee Date","0","2079-09-04","0","2000","2079-09-04",NULL,"call cut",NULL,"Bijaya Kumar","2","due","2022-12-19 19:38:17","2022-12-19 19:38:17"
"2451","865","Extend Fee Date","0","2079-09-04","0","2500","2079-09-04",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-12-19 19:40:20","2022-12-19 19:40:20"
"2452","437","Extend Fee Date","0","2079-09-04","0","3500","2079-09-04",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-12-19 19:51:35","2022-12-19 19:51:35"
"2453","714","Extend Fee Date","0","2079-09-04","0","2500","2079-09-04",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-12-19 19:52:26","2022-12-19 19:52:26"
"2454","84","Extend Fee Date","0","2079-09-04","0","8000","2079-09-04",NULL,"college tir busy",NULL,"Bijaya Kumar","2","due","2022-12-19 19:54:11","2022-12-19 19:54:11"
"2455","727","Extend Fee Date","0","2079-09-04","0","6000","2079-09-04",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-12-19 20:14:15","2022-12-19 20:14:15"
"2456","491","Extend Fee Date","0","2079-09-04","0","6000","2079-09-04",NULL,"Mobile  off",NULL,"Bijaya Kumar","2","due","2022-12-19 20:15:10","2022-12-19 20:15:10"
"2457","32","Extend Fee Date","0","2079-09-04","0","2000","2079-09-04",NULL,"Mobile  off",NULL,"Bijaya Kumar","2","due","2022-12-19 20:16:07","2022-12-19 20:16:07"
"2458","979","Course Fee","500","2079-09-04",NULL,"2500","2079-09-12",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-12-19 20:36:03","2022-12-19 20:36:03"
"2459","928","Course Fee","0","2079-09-04",NULL,"6000","2079-09-04",NULL,"call not received","cash","Bijaya Kumar","2","due","2022-12-19 21:08:15","2022-12-19 21:08:15"
"2460","945","Extend Fee Date","0","2079-09-04","0","8000","2079-09-10",NULL,"aaj voli ali problem x so ab dine",NULL,"Bijaya Kumar","2","due","2022-12-19 21:11:57","2022-12-19 21:11:57"
"2461","712","Extend Fee Date","0","2079-09-04","0","2500","2079-09-05",NULL,"Absent thia hijo so ab voli aaune",NULL,"Bijaya Kumar","2","due","2022-12-19 21:13:39","2022-12-19 21:13:39"
"2462","509","Extend Fee Date","0","2079-09-04","0","3000","2079-09-05",NULL,"office ma aa  a r kura garne",NULL,"Bijaya Kumar","2","due","2022-12-19 21:15:23","2022-12-19 21:15:23"
"2463","823","Extend Fee Date","0","2079-09-04","0","8000","2079-09-19",NULL,"hospital ma xu ab sancho  lagepaxi aaune",NULL,"Bijaya Kumar","2","due","2022-12-19 21:17:36","2022-12-19 21:17:36"
"2464","516","Extend Fee Date","0","2079-09-04","0","7000","2079-09-05",NULL,"voli fix dine",NULL,"Bijaya Kumar","2","due","2022-12-19 21:19:21","2022-12-19 21:19:21"
"2465","925","Extend Fee Date","0","2079-09-04","0","4000","2079-09-15",NULL,"call not received","cash","Bijaya Kumar","2","due","2022-12-19 21:20:32","2022-12-21 19:52:11"
"2466","948","Extend Fee Date","0","2079-09-04","0","1500","2079-09-06",NULL,"6 gate",NULL,"Manoj Budhayer","2","due","2022-12-19 21:50:32","2022-12-19 21:50:32"
"2467","980","Course Fee","500","2079-09-04","0","7500","2079-09-08",NULL,"Every month ma  1500 dine.","cash","Bijaya Kumar","2","due","2022-12-19 22:35:32","2022-12-19 22:36:02"
"2468","964","Extend Fee Date","0","2079-09-04","0","10000","2079-09-06",NULL,"6 gate fix dine",NULL,"Manoj Budhayer","2","due","2022-12-19 22:46:51","2022-12-19 22:46:51"
"2469","965","Extend Fee Date","0","2079-09-04","0","10000","2079-09-06",NULL,"6 gate confirm garne",NULL,"Manoj Budhayer","2","due","2022-12-19 22:47:55","2022-12-19 22:47:55"
"2470","712","Extend Fee Date","0","2079-09-05","0","2500","2079-09-07",NULL,"dherai choti contact gari sakeko.",NULL,"Manoj Budhayer","2","due","2022-12-20 14:04:17","2022-12-20 14:04:17"
"2471","509","Extend Fee Date","0","2079-09-05","0","3000","2079-09-11",NULL,"liyera aaune",NULL,"Manoj Budhayer","2","due","2022-12-20 14:52:44","2022-12-20 14:52:44"
"2472","867","Course Fee","0","2079-09-05","2000","0","9999-99-99",NULL,NULL,"cash","Manoj Budhayer","2","complete","2022-12-20 15:15:14","2022-12-20 15:15:14"
"2473","637","Course Fee","1000","2079-09-05",NULL,"13450","2079-10-05",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-12-20 15:50:39","2022-12-20 15:50:39"
"2474","712","Course Fee","2500","2079-09-06","0","6000","2079-11-20",NULL,"Diploma Extended  6500 Already Paid","cash","Manoj Budhayer","2","due","2022-12-21 13:54:52","2023-02-07 15:18:32"
"2476","982","Course Fee","500","2079-09-06","3000","7000","2079-09-15",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-12-21 18:11:41","2022-12-21 18:11:41"
"2477","981","Reg Fee","500","2079-09-06","4000","10000","2079-09-25",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-12-21 18:18:36","2023-01-06 17:40:12"
"2478","516","Course Fee","1000","2079-09-06",NULL,"6000","2079-10-06",NULL,NULL,"cash","Rajendra Pd Bhatt","2","due","2022-12-21 19:11:59","2022-12-21 19:11:59"
"2479","964","Course Fee","4000","2079-09-06","3500","2500","2079-09-18",NULL,"baki 2500 13 gate pay garne","cash","Manoj Budhayer","2","due","2022-12-21 22:59:06","2023-01-23 21:44:16"
"2480","957","Extend Fee Date","0","2079-09-07","0","900","2079-09-17",NULL,"dai le 15 gate dinxan",NULL,"Manoj Budhayer","2","due","2022-12-22 14:42:54","2022-12-22 14:42:54"
"2481","948","Course Fee","1500","2079-09-07",NULL,"0","9999-99-99",NULL,NULL,"cash","Rajendra Pd Bhatt","2","complete","2022-12-22 16:06:50","2022-12-22 16:06:50"
"2482","962","Course Fee","1500","2079-09-07",NULL,"0","9999-99-99",NULL,NULL,"cash","Rajendra Pd Bhatt","2","complete","2022-12-22 16:09:44","2022-12-22 16:09:44"
"2483","925","Course Fee","3500","2079-09-07",NULL,"500","2079-09-30",NULL,NULL,"cash","Rajendra Pd Bhatt","2","due","2022-12-22 19:51:50","2022-12-22 19:51:50"
